,Date,Description
474,2018-07-11,"Theme-part operator says revenue and guest visits are down from the start of the year through July 8, a period representing about 40% of its total operating days for 2018."
475,2018-07-11,The U.S. securities regulator said that a second person was involved in a 2016 scheme to profit by manipulating the company’s stock price.
476,2018-07-11,"Among the companies with shares expected to trade actively in Wednesday's session are Boeing, Ford, American Airlines, Pfizer and Comcast."
477,2018-07-11,"The highest retail gas prices in years, with consumers paying as much as $2.96 a gallon on average, are raising concerns about one of the longest-running U.S. economic expansions on record."
478,2018-07-11,Stronger U.S. economic growth and more-stable price pressures have made Federal Reserve officials comfortable with raising interest rates more than they anticipated earlier this year.
479,2018-07-11,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY The White Hous…"
480,2018-07-11,"Rupert Murdoch’s 21st Century Fox significantly lifted its offer price to consolidate ownership of Sky, heating up a bidding war with Comcast for the British TV broadcaster."
481,2018-07-10,"The Securities and Exchange Commission charged the former CEO of financial-technology company Heartland Payment Systems, Inc. with insider trading on Tuesday, saying in a complaint that he gave a romantic partner details about his company’s planned sale to a …"
482,2018-07-10,"The Securities and Exchange Commission charged the former CEO of financial-technology company Heartland Payment Systems, Inc. with insider trading on Tuesday, saying in a complaint that he gave a romantic partner details about his company’s planned sale to a …"
483,2018-07-10,"Major stockholders of a Dell affiliate have misgivings about a bid to buy them out, potentially complicating the company’s plan to return to the public market."
484,2018-07-10,A federal judge sharply questioned whether a new settlement and federal monitor could fix the disinvestment and acknowledged deceptive practices plaguing New York City’s public-housing authority.
485,2018-07-10,"Though he’s more likely to be copied for his manly prose, Ernest Hemingway’s manly summer style was pretty great, too. Borrow the look of his pleated shorts."
486,2018-07-10,"Corporate earnings are poised to extend a run of double-digit growth in the second quarter, providing a balm for a stock market that has languished."
487,2018-07-10,"Private-equity firms have amassed a record stockpile of cash, a sign of how much money is available to scoop up cheap investments if a trade war or other unforeseen event upends markets again."
488,2018-07-10,"Among the companies with shares expected to trade actively in Tuesday's session are Microsoft, PepsiCo, Amazon.com, Walmart, Walt Disney and eBay."
489,2018-07-10,"Xiaomi shares soared, as the prospect of rapid inclusion in key indexes helped make up for the Chinese smartphone-maker lackluster market debut a day earlier."
490,2018-07-10,China’s crackdown on shadow banking has caused some high-profile blowups. Now it’s driving the country’s car makers off course.
491,2018-07-10,"Don't take getting the cold shoulder from your former financial adviser personally, investors bet on a hot rental market, and phone calls are dead."
492,2018-07-10,"Today in Real Time Economics, we look at the economy's response to tax cuts, trouble for America's auto exports, how rising wages are eating into corporate profits, President Trump's Supreme Court pick, more Brexit uncertainty, and why fewer White Castle's wi…"
493,2018-07-10,"Hedge funds have long touted their ability to do better when things turn volatile, but they lagged behind the S&P 500 for the first half of 2018 despite market swings tied to trade policy tensions and interest rate increases."
494,2018-07-09,"Shares in Pfizer fell after President Donald Trump on Monday tweeted criticism of the drug company’s recent price increases. By midafternoon, the stock recovered some but not all of its losses after the plunge."
495,2018-07-09,Crackdown on fake accounts raises doubts about the company’s recent growth.
496,2018-07-09,"The Dow Jones Industrial Average headed toward its best day in a month as investors focused on a strong jobs report from late last week and the coming earnings season, despite heightened trade tensions."
497,2018-07-09,Companies have warned in recent months that higher labor costs have been a drag on their bottom lines—a potential headwind for the nine-year stock-market rally.
498,2018-07-09,"Among the companies with shares expected to trade actively in Monday's session are Stitch Fix, Twitter, and United Continental"
499,2018-07-09,"Staff at some of Nissan Motor’s Japan plants falsified auto-emissions and fuel-economy data, the company said, in what is the latest data-faking incident among Japanese manufacturers."
500,2018-07-09,Price listings on Tesla’s Chinese website increased by nearly 20% this weekend. It came after the U.S. and China imposed tit-for-tat tariffs on $34 billion of each other’s goods.
501,2018-07-09,"The son of Jacob Zuma has been charged with corruption relating to an alleged attempt to bribe the deputy finance minister in 2015, in the most high-profile step to prosecute in a far-reaching graft scandal."
502,2018-07-09,"Recently retired John Watson of the oil giant Chevron Corp. topped the list of highest-paid energy bosses in the S&P 500, taking home more in 2017 than his counterpart at Exxon Mobil Corp."
503,2018-07-09,"Earnings growth probably wasn’t as torrid in the second quarter as in the first, but was still plenty strong."
504,2018-07-09,"Managing one of the world’s largest stock exchanges is hard enough. It’s even worse if the job includes cheerleading your own market, too."
505,2018-07-09,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY David Davis, t…"
506,2018-07-09,"President Trump has pulled the trigger on tariffs, Chinese stocks are in a bear market and the yuan is selling off. How worried should investors be about the world’s second-largest economy?"
507,2018-07-09,"Shares in Chinese smartphone maker Xiaomi, which raised $4.7 billion in one of Hong Kong’s largest tech initial public offerings in recent years, fell on their debut as the broader market rose."
508,2018-07-08,"Wall Street Journal Why China is Keeping a Close Eye on Tech Giant Tencent Wall Street Journal All big tech companies in China, including Tencent rival Alibaba Group Holding Ltd., face government scrutiny. But the scrutiny on Tencent is more intense given WeC…"
509,2018-07-06,"The tariff shooting begins with China, and where’s the deal-making?"
510,2018-07-06,"Positive Alzheimer’s data has given Biogen shares a lift, but recent history suggests investors should be careful."
511,2018-07-06,"WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. No matter how fiery the rhetoric around trade becomes, most economists calculate the im…"
512,2018-07-06,The scourge of bad puns is upon us.
513,2018-07-06,A bitcoin exchange hires the New York Stock Exchange’s top technology executive—the latest sign that cryptocurrency trading platforms are seeking to move beyond their rebellious roots and look more like traditional financial markets.
514,2018-07-06,Economists try to model the effect tariffs have on the economy but actually believe the impact could be much worse.
515,2018-07-06,"Among the companies with shares expected to trade actively in Friday's session are JPMorgan Chase, Caterpillar, Exxon Mobil, Biogen and PriceSmart."
516,2018-07-06,European plane maker Airbus vowed to use what it sees as its first-mover advantage to push ahead of arch rival Boeing in the market for smaller passenger jets.
517,2018-07-06,Rising wages are beginning to eat into the profits of some U.S. companies.
518,2018-07-06,"With Disney’s pursuit of Fox, CEO Robert Iger’s signature strategy faces its biggest test yet."
519,2018-07-06,"For the 10th anniversary of this column, Jason Zweig offers a collection of the platitudes that financial professionals have bombarded him with over the years. In the right order, the clichés turn into a form of “found poetry”."
520,2018-07-06,"Chinese smartphone maker Xiaomi’s IPO—one of the largest by a tech company in years—closed with little fanfare Friday, and the shares fell in ‘gray-market’ trading, an ominous sign for its official debut next week."
521,2018-07-06,"Wall Street Journal This Year's Selloff in Chinese Markets Isn't Like 2015. It Looks Worse. Wall Street Journal SHANGHAI—This year's selloff in China's stocks and currency is reviving painful memories of the country's last market rout, in the summer of 2015. …"
522,2018-07-06,"Today in Real Time Economics, we look at the start of the U.S.-China trade war and potential fallout across the economy, the Fed's focus on bubbles, and the most important economic report of the month—it's jobs day!"
523,2018-07-06,"Some critics claim that repurchases starve firms of capital they could invest for the long term, harming workers to enrich shareholders. Democratic Sens. Chuck Schumer of New York and Tammy Baldwin of Wisconsin agree and have introduced legislation to “rein i…"
524,2018-07-05,"This recipe from chef Floyd Cardoz comes together quickly. The spiced yogurt-almond sauce is creamy yet light, and charred corn makes a nice summery accompaniment."
525,2018-07-05,"WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. Glencore plans to buy back $1 billion in stock from investors, a move to shore up confi…"
526,2018-07-05,The software maker’s independence is worth the price of financing Dell’s tracking stock bid.
527,2018-07-05,Perry Ellis’s special board committee is pushing shareholders to vote in favor a deal reached with its founder to take the company private.
528,2018-07-05,"Among the companies with shares expected to trade actively in Thursday's session are Boeing, Micron Technology, Dell Technologies, Facebook and Barnes & Noble."
529,2018-07-05,Wall Street Journal US Stocks Set to Open Higher as Investors Shrug Off Looming Tariffs Wall Street Journal U.S. stocks were poised to open higher Thursday following gains across Europe as investors looked beyond a looming deadline for tariffs between the U.S…
530,2018-07-05,"Glencore said it would purchase $1 billion in stock from investors, launching the buyback just days after disclosing it had received a subpoena from the Justice Department."
531,2018-07-05,"Campbell Soup Co. is reviewing its options, but a quick sale to someone like Kraft Heinz offers many advantages."
532,2018-07-05,"Top lawyers are moving to firms that invest in corporate legal disputes, a part of the industry that just a few years ago was largely unknown but is now raising hundreds of millions in funding."
533,2018-07-05,"Today in Real Time Economics, we look at the latest developments in the labor market ahead of Friday's U.S. jobs report, China's warning on trade, how global commerce is slowing even before tariffs take effect, the great American cheddar glut, and what to wat…"
534,2018-07-05,"Most Asian equity indexes dropped slightly Thursday, with a 0.3% decline in China’s Shanghai Composite Index and a 0.2% fall in Japan’s Nikkei 225. But unlike China’s last big stock selloff, it’s difficult to blame debt-laden retail investors for this year’s …"
535,2018-07-05,"Most Asian equity indexes dropped slightly Thursday, with a 0.3% decline in China’s Shanghai Composite Index and a 0.2% fall in Japan’s Nikkei 225. But unlike China’s last big stock selloff, it’s difficult to blame debt-laden retail investors for this year’s …"
536,2018-07-05,"Returns so rich, investors called him King David, and didn’t mind the all-nighters in Vegas and on the New York City club scene. But David Einhorn’s Greenlight Capital fell into a slump. It lost billions, and is now losing investors."
537,2018-07-04,"Enbridge agreed to a $3.7 billion deal as the Calgary, Alberta-based company seeks to shrink its debt burden and focus on pipelines and utilities."
538,2018-07-04,"WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. New data suggests that global export growth, strong in 2017, has slowed to a relative c…"
539,2018-07-04,"Wall Street Journal China Pulls Plan to Impose Tariffs on US Goods First Wall Street Journal BEIJING—As U.S. and China gear up to slap each other with tariffs, an unexpected question is confounding the Chinese leadership: Who gets to strike first? In response…"
540,2018-07-04,"Wall Street Journal The Trade Slowdown Investors Fear Has Already Arrived Wall Street Journal Even before a round of U.S. tariffs levied on China comes into force Friday, there are signs that the long-feared slowdown in global trade is under way. Business sur…"
541,2018-07-04,"A Chinese court temporarily stopped memory-chip maker Micron Technology from selling a range of products in China, two rival manufacturers said, escalating a battle over allegations of trade-secrets theft and patent infringement."
542,2018-07-04,"Tech Stocks Feel the Heat of Trade Tensions Wall Street Journal Concerns about spats between the U.S. and China hitting the technology sector continued to drag down stock markets Wednesday. In Europe, the Stoxx Europe 600 was broadly flat in morning trade, bu…"
543,2018-07-03,A profit of about $200 million could be enough to get Carl Icahn to stop fighting Michael Dell.
544,2018-07-03,"Ad giant WPP and its former CEO Martin Sorrell are already competing against each other. The ad holding company submitted an offer for Netherlands-based digital creative agency MediaMonks. A rival bid was put in by Mr. Sorrell’s new venture, S4 Capital."
545,2018-07-03,Bonds from the Tennessee Valley Authority briefly spiked lower late last month after the Trump administration mentioned the utility in a plan to revamp government agencies.
546,2018-07-03,"Among the companies with shares expected to trade actively in Tuesday's session are Facebook, Tesla, Campbell Soup, Amazon.com, eBay and American Airlines."
547,2018-07-03,Yield-hunting investors are turning to an unlikely place: ultra-safe corporate bonds.
548,2018-07-03,"China’s customs agency unexpectedly issued trade data that showed growth in exports to the U.S. slowing, though analysts dismissed the figures as part of Beijing’s messaging campaign in its tariff battle with Washington."
549,2018-07-03,The falling Chinese stock market and currency will likely hit the world’s largest gambling hub.
550,2018-07-03,"Less than two months after its unveiling, President Trump’s plan to lower prescription drug prices is up for a big test."
551,2018-07-03,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY Germany’s gove…"
552,2018-07-03,"The New York City Housing Authority announced it will need $31.8 billion to fix its expansive housing stock, an increase of nearly $7 billion from previous estimates."
553,2018-07-02,The tech giant’s plan to return to public market is one of its least-bad options.
554,2018-07-02,"British software firm Micro Focus International said it was selling its Linux-focused subsidiary, Suse, for $2.54 billion to a private-equity firm—a move that provides extra cash as it tries to iron out a tumultuous 2016 merger with Hewlett Packard Enterprise…"
555,2018-07-02,"Tesla hit its Model 3 production goal, but there are plenty of lingering questions for investors to worry about."
556,2018-07-02,Germany has entered uncharted territory and its captain is navigating by sight. Chancellor Angela Merkel and her estranged interior minister met for a final attempt at resolving a fight that threatens to split a conservative bloc that has operated for much of…
557,2018-07-02,"Quartz, a nontraditional business-news startup founded by Atlantic Media nearly six years ago, is getting a new parent: Japan’s Uzabas."
558,2018-07-02,"Among the companies with shares expected to trade actively in Monday's session are General Motors, Ford, Tesla, Dell Technologies, Facebook and Target."
559,2018-07-02,"Dell Technologies has offered to buy shares that track its interest in software firm VMware, a move that would mark a re-emergence into the public markets for Dell."
560,2018-07-02,"Nestlé is in talks to acquire a majority stake in Canada’s Champion Petfoods for more than $2 billion, according to people familiar with the matter, as the consumer-food giant boosts investment in higher growth businesses to help offset its struggling package…"
561,2018-07-02,"Rolling Stone is in for a makeover in the hands of a new owner. Penske Media, which acquired control of Rolling Stone-parent Wenner Media six months ago, will slash the storied music magazine’s circulation by more than half, publish it once a month instead of…"
562,2018-07-02,"Wall Street Journal Stocks Start the Quarter With Losses as Trade Tensions Heat Up Wall Street Journal Global stocks started the quarter with steep declines as escalating trade rhetoric, concerns about the German government and a downbeat economic reading fro…"
563,2018-07-02,"Quartz, the online business-news startup founded by Atlantic Media nearly six years ago, is getting a new parent."
564,2018-07-01,"Activist investor Daniel Loeb ratcheted up pressure on Nestlé management to boost its financial returns and sell its stake in L’Oréal, citing what he called a lackluster effort to revamp the packaged-food giant’s strategy."
565,2018-07-01,Lengthy ‘delistings’ raise questions about whom the commission is protecting and at whose cost.
566,2018-07-01,"Tesla built its 5,000th Model 3 sedan in about a single week, reaching a long-delayed goal that should ease some scrutiny on the auto maker in its bid to become a mainstream provider of electric vehicles."
567,2018-07-01,Even Isaac Newton didn’t appreciate how the law of gravity applies to markets.
568,2018-07-01,"Dell Inc. is nearing a deal to combine with shares that track its fast-growing VMware Inc. virtualization-software unit, a move that would give the PC and data-storage giant a public listing, according to people familiar with the matter."
569,2018-07-01,"Wall Street Journal Facebook, Google Aren't Tech Stocks? What That Means for Investors Wall Street Journal The technology sector's dominance of the stock market is about to face a big test. Facebook Inc. and Google parent Alphabet Inc. GOOGL 0.21% are expecte…"
570,2018-07-01,"Target Corp. plans to add automatic cash-counting machines to its nearly 2,000 stores starting this summer, following other retailers who are automating more store jobs as labor costs rise."
571,2018-07-01,"Wall Street Journal Giant Wildfires Become Way Of Life in One Northern California County Wall Street Journal State officials this year have responded to 2,357 wildfires that consumed 32,599 acres as of June 24—an increase from the five-year average of 2,308 f…"
572,2018-06-30,Emerging markets tumbled in the second quarter after a stronger dollar and higher U.S. interest rates led many investors to flee from riskier investments in the developing world.
573,2018-06-30,Amazon’s surging market value is predicated on hitting lofty growth ambitions.
574,2018-06-29,The tech-heavy Nasdaq Composite thrived in a tumultuous quarter for stocks. But technology’s growing dominance has some investors worried about a reversal.
575,2018-06-29,"Beer sales at the company rose 11% from the comparable quarter a year ago to $1.38 billion in Constellation’s latest quarter, helped by brands like Corona and Modelo."
576,2018-06-29,"The latest medical miracle is upon us. Biotechnology company Dermira announced Friday that the Food and Drug Administration has approved Qbrexza, a topical prescription to treat primary axillary hyperhidrosis, more commonly known as sweaty armpits. Dermira sa…"
577,2018-06-29,"WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY This was supposed to be the year global markets moved in sync,…"
578,2018-06-29,It turns out that trading ahead of changes to the Dow Jones Industrial Average isn’t as easy as it looks.
579,2018-06-29,"To subscribe to the newsletter, please sign up here MUST READS European Leaders Reach Migration Deal, Giving Merkel Respite at Home: A migration deal patched together by European Union leaders appeared to have won German Chancellor Angela Merkel a respite in …"
580,2018-06-29,Here are some of the companies with shares expected to trade actively in Friday's session. Stock movements reflect premarket trading.
581,2018-06-29,"AT&T and Sprint have recently raised the administrative fees they charge customers, moves that will bring in hundreds of millions of dollars in additional revenue for the companies."
582,2018-06-29,"Treasury Secretary Steven Mnuchin, urged by conservatives to use his department’s regulatory power to adjust capital-gains taxes for inflation, said he would rather Congress consider the matter first."
583,2018-06-29,Investors tend to buy high and sell low. But new evidence suggests that may be changing... for now.
584,2018-06-29,"Activist investor Chris Hohn opposed Fox’s arguments that a takeover bid from Comcast would face greater regulatory risk than Disney’s offer, in a push for a bidding war over Rupert Murdoch’s entertainment empire to continue."
585,2018-06-29,"This was supposed to be the year global markets moved in sync, Europe following the U.S. with higher bond yields and stock prices. But at halftime things don’t look so simple."
586,2018-06-29,Funds that have lost money consistently keep attracting inflows. Is it investing or gambling?
587,2018-06-29,"Chinese smartphone maker Xiaomi priced a $4.7 billion initial public offering at the bottom of its target range, pulling off one of 2018’s largest IPOs despite investor skepticism about its growth prospects."
588,2018-06-29,Regulators cleared most of the biggest U.S. banks to return billions of dollars to shareholders but limited the ability of Goldman Sachs and Morgan Stanley to boost shareholder payouts.
589,2018-06-28,"To counter Trump, become the party of inclusive prosperity."
590,2018-06-28,"French hospitality company Accor SA will take a 50% stake in hotelier Sam Nazarian’s SBE Entertainment Group, according to a person familiar with the matter, an investment valued at $319 million."
591,2018-06-28,"Setbacks are minor for Morgan Stanley and Goldman Sachs, but gaps with the Fed’s view raise concerns."
592,2018-06-28,"Shareholders of Walt Disney Co. and 21st Century Fox Inc. will vote on the proposed $71 billion tie-up of the two companies on July 27, the companies said."
593,2018-06-28,"Convergys Corp., the large call-center operator, agreed to be acquired by Synnex Corp. for about $2.4 billion."
594,2018-06-28,Shares of BJ’s Wholesale Club Holdings Inc. closed Thursday more than 29% higher than its IPO price as the members-only wholesaler returned to the public markets after seven years as a private company.
595,2018-06-28,"Amazon’s purchase of online pharmacy PillPack sparked a sharp selloff in drug supply chain stocks, as the deal shows the retailing behemoth is serious about entering the pharmacy business."
596,2018-06-28,Starbucks Chief Financial Officer Scott Maw will retire in November amid sales pressures and plans to close 150 U.S. stores in the next fiscal year.
597,2018-06-28,"Median pay for the directors of 100 of the largest U.S. companies rose 3.4% from $290,000 in 2016, according to the study from pay consultancy Compensation Advisory Partners in New York. ."
598,2018-06-28,Amazon.com Inc's latest maneuvering in the shipping and pharmacy industries sent a swath of companies' share prices lower on Thursday.
599,2018-06-28,"Among the companies with shares expected to trade actively in Thursday's session are Amazon.com, FedEx, Walgreens Boots Alliance, Rite Aid, Apple and Starbucks."
600,2018-06-28,Stanley Black & Decker has spent the past 12 years convincing vendors to give it a little more time to pay its bills—an effort that lets the tool maker invest that cash into its operations.
601,2018-06-28,Investors have been quick to forgive Facebook for its lapses regarding the safekeeping of user data. Perhaps too quick.
602,2018-06-28,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY An EU summit l…"
603,2018-06-28,Entrepreneur’s electric-car company is at a crucial moment in its quest to mass produce the Model 3 and transform from an unprofitable niche player into a major auto maker; ‘They also said we couldn’t land rockets.’
604,2018-06-28,"President Donald Trump backed away from plans to create tough new restrictions on Chinese investments in the U.S. and U.S. technology exports to China, defusing one fight with Beijing as American business officials try to head off a looming battle over tariff…"
605,2018-06-28,"Rebecca Henderson, a professor at Harvard Business School, points out that management teams persuaded to pay attention to environmental factors have sometimes found they can save money by switching to cleaner energy sources. More often, companies have to deci…"
606,2018-06-27,"A slump in the Manhattan apartment market deepened during the second quarter, as sales slowed, inventory rose to levels not seen in years."
607,2018-06-27,"The Justice Department approved a Walt Disney proposed $71 billion acquisition of Fox assets, on the condition that Disney divest Fox’s regional sports networks."
608,2018-06-27,"Among the companies with shares expected to trade actively in Wednesday's session are Comcast, Pinnacle Foods, General Mills, Facebook and JPMorgan Chase."
609,2018-06-27,"U.S. companies have brought home only a sliver of their more than $2 trillion in profits stashed overseas, a sign that this year's corporate spending spree on things like buybacks and new equipment is only just beginning."
610,2018-06-27,Comcast is exploring tie-ups with private-equity investors or strategic partners that could provide additional capital as the cable giant pursues a costly acquisition of 21st Century Fox’s entertainment assets.
611,2018-06-27,"Conagra Brands is acquiring Pinnacle Foods in a $10.9 billion cash and stock transaction, including Pinnacle Foods’ outstanding net debt, in a deal that adds Birds Eye frozen foods to the owner of the Healthy Choice brand."
612,2018-06-27,"Luxury car makers are in the eye of the trade storm unleashed by U.S. President Donald Trump. One consequence: Hoped-for IPOs of Aston Martin, Volvo Cars and possibly Jaguar Land Rover are looking unlikely, even though most brands are reporting record sales."
613,2018-06-27,"A surge in private-placement sales, customers search for better interest rates, and summer water sports."
614,2018-06-27,"The chief of the Environmental Protection Agency is trying to limit one of the agency’s most powerful tools to manage or block mining, real-estate and other developments by removing the effective veto power it has over permits to dump waste into waterways."
615,2018-06-27,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY President Trum…"
616,2018-06-27,"Most Asian stock indexes were slightly lower as markets opened Wednesday. China’s Shanghai Composite and Japan’s Nikkei 225 led the pack, with each falling by 0.4%. One outlier? India’s resilient stock market."
617,2018-06-26,The regulator in January asked National Beverage Corp. to provide more information on two proprietary sales metrics; the beverage maker declined for competitive reasons.
618,2018-06-26,"President Trump suggested he will ease off his demands for new restrictions on Chinese investment in technology industries, relying instead a 1988 law being updated by Congress that authorizes the government to review foreign investments for national security…"
619,2018-06-26,"GE’s transformative moves will buy it valuable time to reduce leverage, but investors should wait for more concrete improvements in the businesses."
620,2018-06-26,"U.S.-listed shares of TAL Education Group jumped as much as 6% Tuesday after the Chinese company struck back against a well known short seller, claiming an internal review found no evidence that supports his allegations of fraud and inflated earnings."
621,2018-06-26,A massive options trade this week bet that China could quash Qualcomm Inc.’s bid to buy NXP Semiconductors.
622,2018-06-26,"In 1999, Whitney Tilson launched a successful hedge fund, until it sputtered and closed. Now, he’s teaching others how to avoid the mistakes he made."
623,2018-06-26,"Among the companies with shares expected to trade actively in Tuesday's session are General Electric, Applied Materials, Intel, Wells Fargo, Bank of America and Amazon.com."
624,2018-06-26,"Trade wars are brewing, Chinese stocks are tanking and investors are getting nervous about Chinese growth again."
625,2018-06-26,A real-estate investment trust that focuses on student housing cut a tentative deal with Disney to develop and operate housing for students in the resort’s training program.
626,2018-06-26,"As many as half of women experience bladder leaks, but only about 10% buy products to address the condition. P&G is working to close that gap. The challenge: Convincing people to buy something they wish they didn’t need."
627,2018-06-26,"More than 40% of households headed by people aged 55 through 70 lack sufficient resources to maintain their living standards, the SEC probes earnings reports, and some hedge funds that trade commodities struggle to stay open."
628,2018-06-26,"General Electric plans to spin off its health-care business and unload its ownership in oil-services company Baker Hughes, betting that the once-sprawling conglomerate can reverse a painful slump by further shrinking."
629,2018-06-26,"NWAOnline Global Stocks Return to Calm After Mixed Trade Messages Sparked Volatility Wall Street Journal Global stocks steadied Tuesday, after contradictory positions on trade policy among senior White House officials Monday had sent shares lurching down befo…"
630,2018-06-26,Lager drinkers wring their hands but cask ale aficionados hope a carbon dioxide scarcity will drive orders for old-school brews served at room temperature
631,2018-06-26,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY Chinese Presid…"
632,2018-06-25,"Wall Street Journal Trade Rift Within Trump Administration Sends Stocks on Wild Ride Wall Street Journal WASHINGTON—Bitter fights over trade within the Trump administration again broke into the open, driving wild swings in the stock market as the White House'…"
633,2018-06-25,"Wall Street Journal Trump Rides a Harley—to Europe Wall Street Journal Donald Trump's trade war has been an abstraction for most Americans so far, but the retaliation has now begun in earnest and the casualties are starting to mount. The President's beloved s…"
634,2018-06-25,"The Hain Celestial Group announced a chief executive officer succession plan Monday, which would allow current CEO Irwin D. Simon to become nonexecutive chairman of the board once his replacement is found."
635,2018-06-25,"Among the companies with shares expected to trade actively in Monday's session are Nvidia, Harley-Davidson, General Electric, Apple and AT&T."
636,2018-06-25,Television station owner Gray Television is buying fellow station owner Raycom Media in a $3.65 billion deal that they say will create a company with the third-most number of stations in the nation.
637,2018-06-25,Financial markets suggest a small but growing probability of a coming recession in the U.S.
638,2018-06-25,"Even if incumbents such as Disney and AT&T bulk up, tech companies like Netflix, Amazon, and Apple will still have more leeway to spend."
639,2018-06-25,U.S. Shale Firms Are Poised to Reap Profits From Global Production Boost
640,2018-06-25,"Global stocks headed lower, as investors continued to parse the impact of a trade spat between the U.S. and China."
641,2018-06-25,The MSCI World With China Exposure index should help gauge how investors are reacting to the Chinese economy and maybe even the effect of Sino-U.S. trade tensions. In fact it mostly just tells you about microchips.
642,2018-06-25,Fast-growing Chinese technology startup Meituan-Dianping applied to list in Hong Kong and seeks to raise billions of dollars to help finance its growth strategy in what is a highly competitive internet marketplace.
643,2018-06-24,"General Electric Co. is nearing a deal to sell a unit that makes large industrial engines to private-equity firm Advent International for $3 billion or more, people familiar with the matter said, a move that would bring in needed cash for the struggling congl…"
644,2018-06-24,"Before AT&T Inc. Chief Executive Randall Stephenson set his sights on Time Warner Inc., he expressed interest in acquiring CBS Corp. and met with Shari Redstone, the executive whose family controls the media company, according to people familiar with the situ…"
645,2018-06-24,The company turned out to be a hedge fund masquerading as an industrial giant.
646,2018-06-24,Earnings this week will offer an update on who’s winning the race to revive older food brands.
647,2018-06-24,"The cartel’s decision last week to increase production modestly lifted the stock prices of U.S. oil producers, which have learned to survive at whichever price OPEC pursues."
648,2018-06-24,"Canada serves as a model for those lobbying for similar access to naloxone in the U.S., where a patchwork of state laws governs the medication’s availability."
649,2018-06-24,"Former Chief Executive Brian Krzanich’s affair with an Intel employee, which cost him his job, started before he was CEO and ended several years ago, according to people familiar with the matter."
650,2018-06-23,"With their escalating trade feud showing little evidence of hurting their economies, the U.S. and China aren’t close to backing down. Investors may get squeezed between the two giants before one of them cracks."
651,2018-06-23,Chief executives in the media and telecom industries made twice as much as their peers in the S&P 500 even though the group’s performance came up short.
652,2018-06-23,"Xiaomi, the Chinese smartphone maker whose value may hit $70 billion, gave its founder and chief executive a token of its appreciation: $1.5 billion in stock, no strings attached, in one of the largest corporate paydays in history."
653,2018-06-22,"The SEC is investigating whether companies have engaged in improper rounding up of quarterly earnings, people familiar with the matter said."
654,2018-06-22,Wall Street Journal The Score: The Business Week in 7 Stocks Wall Street Journal The business giants on Wednesday appointed Dr. Atul Gawande as chief executive of a yet-to-be-named company tasked with tackling rising employee health-care costs. Dr. Gawande's …
655,2018-06-22,General Electric Co.’s removal from the Dow Jones Industrial Average this past week was a new low for the struggling industrial giant. But it could also be a sign of brighter days ahead.
656,2018-06-22,"Naspers, Africa’s biggest company, reported another surge in earnings thanks to an investment that keeps on giving: A $34 million bet in 2001 on Chinese media giant Tencent Holdings, a wager now worth about $150 billion."
657,2018-06-22,WPP founder Martin Sorrell denied that he visited a prostitute and paid with company money as he fielded questions about his reasons for resigning as chief executive of the world’s largest advertising company.
658,2018-06-22,"WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. Oil futures rallied after OPEC agreed to boost oil output by about 600,000 barrels a da…"
659,2018-06-22,"Stricter and more complex banking rules are further isolating nations like the Marshall Islands, whose only domestic bank is losing its international partner."
660,2018-06-22,"Low incomes, paltry savings, high debt burdens, broken family structures, failed insurance—the U.S. is upending decades of progress in securing life’s final chapter. According to a Wall Street Journal tally, more than 40% of households headed by people aged 5…"
661,2018-06-22,Chinese stocks are down nearly 20% from their most recent high. Beijing has to balance its desire for market stability with a need to keep up the impression of calm.
662,2018-06-22,"Wall Street Journal Frankfurt: A Business Traveler's Guide Wall Street Journal DESPITE AN INFLUX of people (Frankfurt's population swells to over a million, from 750,000, each day with commuters and business travelers), Germany's financial hub has maintained …"
