,Date,Description
389,2018-06-10,"As Disney and Comcast gear up for a possible bidding war over a big chunk of Fox, one of the most desired assets is likely unknown to many Americans: Indian media conglomerate Star India."
390,2018-06-09,"After one top Southern Baptist Convention official resigned and another was fired, the country’s largest Protestant denomination must choose between leaders with different views on women and salvation."
391,2018-06-08,These days what’s called ‘fact checking’ is no more than a comprehensive gotcha effort.
392,2018-06-08,Oil executives visit Pope Francis.
393,2018-06-08,Wall Street Journal The Score: The Business Week in 7 Stocks Wall Street Journal Newell revealed a $395 million deal Tuesday to sell its Rawlings sporting-goods business to Seidler Equity Partners and Major League Baseball. Rawlings has been MLB's official su…
394,2018-06-08,"Facebook struck customized data-sharing deals with a select group of companies, some of which had special access to user records well after the social-media giant cut off developers from that information, according to court documents, company officials and pe…"
395,2018-06-08,A federal judge’s verdict this coming week on whether AT&T can acquire Time Warner will shape a much broader drama: a radical reordering of the entertainment business—driven by Netflix—that’s reaching every corner of Hollywood.
396,2018-06-08,"Wall Street Journal What Regulatory Worries? Global Tech Stocks Reach New Heights Wall Street Journal Just 3.5% of analysts now hold a sell rating on the S&P 500 tech sector, the lowest since 2013, according to FactSet. The largest 20 technology stocks global…"
397,2018-06-08,"Among the companies with shares expected to trade actively in Friday's session are Verizon, Facebook, Broadcom, Apple, Stitch Fix and DocuSign."
398,2018-06-08,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY BT shares rose…"
399,2018-06-08,"The Dow Jones Industrial Average climbed Thursday, ending at its highest level in nearly three months, as a jump in shares of oil-and-gas companies helped offset declines across the technology sector."
400,2018-06-07,Facebook Inc. has blamed a software bug for making posts public in late May—regardless of whether users intended to share the information publicly.
401,2018-06-07,"The chairman of WPP PLC is pushing for an overhaul of the world’s biggest advertising conglomerate now that Martin Sorrell, its architect, has left the firm."
402,2018-06-07,"The administration’s trade policies will hurt the U.S. as well as its allies. To Europe, it’s sad and confusing."
403,2018-06-07,"Silicon Valley has an accountability crisis, and at its root is the idolatry of its founder-CEOs, writes Christopher Mims"
404,2018-06-07,"The British socialite initially sought $200 million for Spelling Manor, which was built by late television producer Aaron Spelling."
405,2018-06-07,"Good afternoon from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY The US and C…"
406,2018-06-07,"Members of Congress have begun scrutinizing Google’s relationship with China’s Huawei Technologies, according to people familiar with the matter—roping another Silicon Valley giant into Washington’s escalating digital cold war with Beijing."
407,2018-06-07,"Spies are increasingly hacking into the smartphones of political opponents and dissidents around the world, security researchers say, giving them access to data far more sensitive than what most people keep on personal computers."
408,2018-06-06,"Facebook’s Messy Split With WhatsApp Founders How ugly was the breakup between Facebook Inc. and the two founders of WhatsApp, its biggest acquisition? The creators of the popular messaging service are walking away leaving about $1.3 billion on the table. Fac…"
409,2018-06-06,"Among the companies with shares expected to trade actively in Wednesday's session are Tesla, Facebook, U.S. Steel, Macy's and Twitter."
410,2018-06-06,"More M.B.A. graduates are choosing jobs in tech and consulting even as banks jack up starting salaries, a Wall Street Journal analysis shows."
411,2018-06-06,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY China offered …"
412,2018-06-06,"United Parcel Service Inc. workers voted overwhelmingly to authorize a strike, a negotiating tactic that gives the company’s 280,000 Teamsters members an option to walk out if the current contract talks fail."
413,2018-06-06,"Facebook said it struck data partnerships with at least four Chinese electronics firms, including Huawei, which U.S. officials view as a potential tool for state-sponsored spying."
414,2018-06-06,"Tesla Inc. will “quite likely” meet its goal of making 5,000 Model 3 cars in a single week by the end of the month, Chief Executive Elon Musk told investors on Tuesday."
415,2018-06-05,"Education Secretary Betsy DeVos told a Senate committee Tuesday that the Federal Commission on School Safety, which she chairs, won’t weigh gun-control measures."
416,2018-06-05,Instagram is preparing to launch a new feature which could allow videos of up to an hour in length.
417,2018-06-05,"Good afternoon from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY When a curre…"
418,2018-06-05,"After a long dispute over how to produce more revenue with ads and data, the messaging app’s creators are walking away leaving about $1.3 billion on the table​"
419,2018-06-05,"Apple this week took more jabs at Facebook over its privacy practices. But this time the iPhone maker went one step further, signaling it plans to encroach on the social-media company’s turf."
420,2018-06-05,"USA TODAY Saudi Arabian Arrest Wave Shows Crown Prince's Bid to Control Change Wall Street Journal “We were hoping for a more balanced society, more rights,” says a Saudi rights activist who has come under government pressure. “Instead what has happened is mo…"
421,2018-06-05,"Global Markets Rise on Tech Strength Wall Street Journal “ Tech is a stand-alone sector where it feels like there's a structural growth story, and we'll continue to see earnings growth,” said Nick Peters, portfolio manager at Fidelity International. “Evaluati…"
422,2018-06-04,"After a year filled with bug fixes and heavy user criticism, Apple’s focus at its annual software showcase was on improving existing things rather than introducing new ones. And a few could actually make your life better."
423,2018-06-04,"While cyberterrorists threaten America with a devastating computer virus, the nation’s commander in chief is nowhere to be found. Barton Swaim reviews “The President Is Missing” by Bill Clinton and James Patterson"
424,2018-06-04,"Wall Street Journal Trump, Obama and the Jobs Report Wall Street Journal The outrage over President Trump's Friday jobs tweet may be fake, but there's a real issue here over the way our government should communicate. Here's the story: On Friday, more than an …"
425,2018-06-04,"Wall Street Journal Apple's WWDC 2018 Keynote: What's Next for the iPhone, iPad and Mac Wall Street Journal Apple is holding its annual Worldwide Developers Conference, where this year the company could place as much attention on the quality of its iPhone and…"
426,2018-06-04,"Amazon joins Apple as the only U.S. companies valued above $800 billion, with shares of the e-commerce giant now up 41% on the year."
427,2018-06-04,"Among the companies with shares expected to trade actively in Monday's session are Microsoft, Apple, Alphabet, Facebook, Amazon.com and Micron Technology."
428,2018-06-04,A friend confides in you about a health crisis or a love affair. How do you decide whether to keep someone’s secret when there are good reasons to tell?
429,2018-06-04,Vista Equity Partners’ purchase is the latest in a wave of deals involving advertising technology companies
430,2018-06-04,Many value investors have drifted away from the hallmark of the strategy championed by the likes of Benjamin Graham and Warren Buffett: actively picking stocks the market has overlooked.
431,2018-06-02,"What CBS Boardroom Blood Feud Says About TV... (Second column, 6th story, link ) Advertise here"
432,2018-06-01,"Wall Street Journal The Score: The Story of the Business Week in 7 Stocks Wall Street Journal In an attempt to attract and retain workers in one of the tightest labor markets since World War II, Walmart announced it would heavily subsidize the cost of online …"
433,2018-06-01,Data-mining firm brought in only $5 million in 2017—after recording revenue of about $25 million the year before—as business sharply declined.
434,2018-06-01,"Facebook said it is scrapping its trending-topics feature, two years after the list of news stories became a lightning rod for conservatives’ discontent."
435,2018-06-01,"Apple has met with Snap, Pinterest and others about participating in an Apple network that would distribute ads across apps."
436,2018-06-01,"Among the companies with shares expected to trade actively in Friday's session are Facebook, Costco, Lululemon, Advanced Micro Devices and Ulta."
437,2018-06-01,"The Seattle giant’s cloud-computing business offers a look inside its model for expanding—even when it means moving in on its partners’ turf. ‘You’re stupid if you don’t get scared by that,’ says one partner; others praise the unit’s chief for straddling the …"
438,2018-05-31,"Wall Street Journal Fear of Islam Leads India to Snub Refugees Wall Street Journal Who could object to a movie star visiting a refugee camp? Yet when Priyanka Chopra visited Rohingya refugees in Bangladesh last week, Indians bombarded her Instagram and Facebo…"
439,2018-05-31,"Facebook is close to announcing a first crop of news shows for its video platform Watch that will likely include content from Fox News and CNN, capping months of turbulent talks and several strategy shifts by the social-media company, people familiar with the…"
440,2018-05-31,"Portland, Ore., was a foodie paradise. Then the social-justice warriors ruined it."
441,2018-05-31,"Will Facebook, Google and Amazon be regulated or broken up like Standard Oil and AT&T? It depends on how they grow. ."
442,2018-05-31,GDPR is drawing advertising money toward Google’s online-ad services and away from competitors that are straining to show they’re complying with the sweeping regulation.
443,2018-05-31,"To subscribe to the newsletter, please sign up here MUST READS Italian Populists Revive Coalition Talks to Form Government: Two large antiestablishment parties were in talks Thursday on reviving a coalition government that could bring a euroskeptic administra…"
444,2018-05-31,"Wall Street Journal Malaysians Donate Nearly $2 Million to Pay Country's Debts Wall Street Journal KUALA LUMPUR, Malaysia—Malaysians are trying their hand at crowdfunding to help pay their country's debts as the full extent of a financial scandal at state inv…"
445,2018-05-31,"One early result of GDPR, the EU’s strict new laws protecting personalized user data that took effect last week, is that more money is flowing to Google’s giant ad marketplace."
